Date,Topic,Comment
"['03/28/2020, 19:32:44']",['the lost month'],"Together, the challenges resulted in a lost month, when the U.S. squandered its best chance of containing the coronavirus’s spread. Instead, Americans were left largely blind to the scale of a looming public health catastrophe. https://t.co/xHMISGYOqa"
"['03/28/2020, 19:32:44']",['the lost month'],"The Lost Month: How a Failure to Test Blinded the U.S. to Covid-19

Aggressive screening might have helped contain the coronavirus in the United States. But technical flaws, regulatory hurdles and lapses in leadership let it spread undetected for weeks. https://t.co/DqHpAEdLss"
"['03/28/2020, 19:32:44']",['the lost month'],RT @MichaelJGwin: Stunning report from the NYT detailing just how badly Trump bungled getting usable coronavirus tests and its broader impa…
"['03/28/2020, 19:32:44']",['the lost month'],RT @BazzieSmith: Bill Gates says the month of February was lost in preparing for the COVID-19 outbreak. South Korea used the time well to p…
"['03/28/2020, 19:32:44']",['the lost month'],RT @MichaelJGwin: Stunning report from the NYT detailing just how badly Trump bungled getting usable coronavirus tests and its broader impa…
"['03/28/2020, 19:32:44']",['the lost month'],RT @jilevin: The lost month: How a failure to test blinded the U.S. to COVID-19 https://t.co/bNPpvuoUip https://t.co/Q2L5YgOYTJ
"['03/28/2020, 19:32:44']",['the lost month'],"RT @JamilSmith: The United States lost a month to the Trump @WhiteHouse's incompetence and laziness on coronavirus testing, losing its best…"
"['03/29/2020, 11:25:20']",['WhenCoronaVirusIsOver'],"#WhenCoronaVirusIsOver, and we have tackled the acute failure modes, how will humanity respond to the chronic ones?

https://t.co/mjVc2BwgYz

#COVID19 
#learning https://t.co/2q75w3jLi9"
"['03/29/2020, 11:25:20']",['WhenCoronaVirusIsOver'],"RT @Ama_Mimi55: This is how me and bae will turn up when corona virus is over..
#WhenCoronaVirusIsOver https://t.co/dkXivM5hj0"
"['03/29/2020, 11:25:20']",['CoronaUpdate'],Amazing and I think we should all salute and thank this lady cop! #CurfewKE #COVID19 #CoronaUpdate #coronaviruske https://t.co/0UNUUDTnxc
"['03/29/2020, 11:25:20']",['Chuck Todd'],This morning I’m joining @MeetthePress to discuss Maryland’s ongoing response to the #COVID19 pandemic. Check your local listings for details: https://t.co/m0937rK9uT https://t.co/WQ4miUxmNO
"['03/29/2020, 11:25:20']",['PPE to China'],"️WHAT️

In the face of an oncoming #pandemic, on February 7, Trump's @StateDept donated **nearly 17.8 tons of medical supplies** to #China, including masks, gowns, gauze, respirators.

OUR HOSPITALS ARE BEGGING FOR #PPE.

h/t @ericgarland #coronavirus
https://t.co/knWgSzVXXQ"
"['03/29/2020, 11:25:20']",['PPE to China'],"Secy Pompeo sent US stockpiles of PPE to China, while he &amp; Trump publicly denied COVID-19 would affect us. That’s why doctors are reusing masks meant for single use &amp; law enforcement is going without. It’s why communities are organizing home-sewers to produce substitutes."
"['03/29/2020, 11:25:20']",['PPE to China'],the Trump administration downplayed the looming threat of coronavirus and sent nearly 17.8 tons of PPE and other medical supplies to China weeks before WHO declared a global pandemic. now the US has a shortage of those medical supplies. Sheer incompetence and negligence https://t.co/bZa5d7m5aH
"['03/29/2020, 11:25:20']",['PPE to China'],"Government coronavirus strategy: too slow, lack of ventilators, lack of PPE for NHS staff, not enough testing 
Where to shift the blame: ""Covidiot"" public; China; Michel Barnier"
"['03/29/2020, 11:25:20']",['PPE to China'],"RT @wildjaden: Wait a minute. While Trump was calling COVID a democratic hoax, he sent 16 tons of PPE to China? And now that everyone here…"
"['03/29/2020, 11:25:20']",['PPE to China'],"RT @JoyceWhiteVance: Secy Pompeo sent US stockpiles of PPE to China, while he &amp; Trump publicly denied COVID-19 would affect us. That’s why…"
"['03/29/2020, 11:25:20']",['PPE to China'],"RT @JoyceWhiteVance: Secy Pompeo sent US stockpiles of PPE to China, while he &amp; Trump publicly denied COVID-19 would affect us. That’s why…"
"['03/29/2020, 11:25:20']",['PPE to China'],"RT @GatsMomm: Feb 7th : While Trump was calling COVID a democratic hoax, he sent 16 tons of PPE to China. Obamas Stockpile that he lied was…"
"['03/29/2020, 11:25:20']",['Covidien'],"So the federal govt had a contract w/ small, innovative Newport to make 10s of thousands of cheap, efficient ventilators. A bigger co literally named COVIDien bought them &amp; crushed the project to protect its own more expensive ventilators. NETFLIX DOC PLS! https://t.co/e04KGjwfcf"
"['03/29/2020, 11:25:20']",['Covidien'],"The world is clearly a work of lazy fiction.

The company was literally called COVIDIEN. https://t.co/HPx8KAP1fa"
"['03/29/2020, 11:25:20']",['Covidien'],"RT @ChrisAllison_VT: Covidien is one of many villains in the US #COVID response. Newport had govt contract to make cheap, simple vents for…"
"['03/29/2020, 11:25:20']",['Covidien'],"RT @ChrisAllison_VT: Covidien is one of many villains in the US #COVID response. Newport had govt contract to make cheap, simple vents for…"
"['03/29/2020, 11:25:20']",['Covidien'],"RT @ChrisAllison_VT: Covidien is one of many villains in the US #COVID response. Newport had govt contract to make cheap, simple vents for…"
"['03/29/2020, 11:25:20']",['Covidien'],"RT @ChrisAllison_VT: Covidien is one of many villains in the US #COVID response. Newport had govt contract to make cheap, simple vents for…"
"['03/29/2020, 11:25:20']",['Covidien'],"RT @ChrisAllison_VT: Covidien is one of many villains in the US #COVID response. Newport had govt contract to make cheap, simple vents for…"
"['03/29/2020, 11:25:20']",['Covidien'],"RT @ChrisAllison_VT: Covidien is one of many villains in the US #COVID response. Newport had govt contract to make cheap, simple vents for…"
"['03/29/2020, 11:25:20']",['Covidien'],"RT @ChrisAllison_VT: Covidien is one of many villains in the US #COVID response. Newport had govt contract to make cheap, simple vents for…"
"['03/29/2020, 11:25:20']",['Good Sunday'],"Sunday good news. 

Over 125,000 people have recovered from COVID-19. 

We will get through this -- together -- but with a lot of distancing. #GoGreen https://t.co/CI6tRXVx4u"
"['03/29/2020, 11:25:20']",['Good Sunday'],"A lot of talk is that this will be a V shape recession. That would be good, but cripes, a lot needs to go right for that to happen.

My Sunday post

Think when coronavirus is over Australia's economy will snap back into place? Good luck with that https://t.co/bT8AuvhIye"
"['03/29/2020, 11:25:20']",['Good Sunday'],"Good morning! It’s Sunday. Here’s the latest in coronavirus news.

But first, a virtual concert from the Serbian National Theatre orchestra.  https://t.co/mdcmQW26tm"
"['03/29/2020, 11:25:20']",['Good Sunday'],"RT @ForAmerica: Good morning, everyone. Except the Democrats politicizing the coronavirus on Sunday talk shows."
"['03/29/2020, 11:25:20']",['Good Sunday'],"RT @Coach_mtucker: Sunday good news. 

Over 125,000 people have recovered from COVID-19. 

We will get through this -- together -- but with…"
"['03/29/2020, 11:25:20']",['China in February'],"️WHAT️

In the face of an oncoming #pandemic, on February 7, Trump's @StateDept donated **nearly 17.8 tons of medical supplies** to #China, including masks, gowns, gauze, respirators.

OUR HOSPITALS ARE BEGGING FOR #PPE.

h/t @ericgarland #coronavirus
https://t.co/knWgSzVXXQ"
"['03/29/2020, 11:25:20']",['China in February'],"Joe Biden falsely claims American CDC experts made ""no effort"" to get into China to investigate the #coronavirus.

In fact, they were ready to go on February 3 but China refused.

Despite what he claims, Biden didn't call for this ""early on."" He did so on Feb 26, weeks later. https://t.co/rLZuGBs60S"
"['03/29/2020, 11:25:20']",['China in February'],"Sooo... the people who said the concept of ""America first"" was xenophobic and racist FOR YEARS are SUDDENLY outraged that the Trump admin sent humanitarian aid to China in early February to help with their COVID-19 outbreak and didnt put America first... got it."
"['03/29/2020, 11:25:20']",['China in February'],"So #Taiwanese media Up Media reported on Thursday that the US informed #Taiwan in February that @WHO chief @DrTedros, who has been criticized for his repeated praise on #China throughout the #COVID19 outbreak, complained that he believed the negative comments against him ..."
"['03/29/2020, 11:25:20']",['The Mission Failed'],"Bottom Line: Cheap Ventilator Development WAS HIJACKED by 1%ers.

The U.S. Tried to Build a New Fleet of Ventilators. The Mission Failed.
As the coronavirus spreads, the collapse of the project helps explain America’s acute shortage.

https://t.co/dqhZpST1eo https://t.co/ow8e11bK7B"
"['03/29/2020, 11:25:20']",['The Mission Failed'],RT @expedience2: The U.S. Tried to Build a New Fleet of Ventilators. The Mission Failed. https://t.co/9OlL733rh8 #amJoy #coronavirus
"['03/29/2020, 11:25:20']",['The Mission Failed'],"Wow! Must read article. #CoronaUpdate #COVID19 
The U.S. Tried to Build a New Fleet of Ventilators. The Mission Failed. https://t.co/livzIt0PHn"
"['03/29/2020, 11:25:20']",['Camden Yards'],Oriole Park at Camden Yards on would have been Opening Day 2020. #coronavirus https://t.co/ZcyAQaAz30
"['03/29/2020, 11:25:20']",['Battelle'],"BREAKING: Ohio officials say the @US_FDA is expected to approve a @battelle machine that could sterilize up to 160,000 surgical masks daily, giving hospitals the ability to reuse this PPE in combating the #coronavirus."
"['03/29/2020, 11:25:20']",['Battelle'],"Two machines could sanitize 160,000 surgical masks per day in Ohio during the coronavirus pandemic, if the FDA approves a plan created by Ohio-based research nonprofit Battelle. https://t.co/H2tEYcdmQl"
"['03/29/2020, 11:25:20']",['Judge Jeanine'],"Judge Jeanine, twatted, on-air is the only fantastic side effect of #COVID19 sublime content #FoxNews ! https://t.co/qJKnyGqmav"
"['03/29/2020, 11:25:20']",['Face the Nation'],"The COVID 19 crisis is one of the toughest challenges we will face as a race. The Tata Trusts and the Tata group companies have in the past risen to the needs of the nation. At this moment, the need of the hour is greater than any other time. https://t.co/y6jzHxUafM"
"['03/29/2020, 11:25:20']",['Face the Nation'],"Given the dire need for medical staff in the face of the ongoing pandemic, Barry University decided to allow 17 students to graduate early and join the fight against the novel coronavirus at stretched-thin hospitals across the nation. https://t.co/YzVIt47qae"
"['03/29/2020, 11:25:20']",['Face the Nation'],"Private hospitals in the Philippines have stopped accepting coronavirus patients in the face of surging numbers of sufferers and people seeking tests, the hospitals said.

https://t.co/KFX8FmfUOX"
"['03/29/2020, 11:25:20']",['Face the Nation'],"With Louisiana seeing explosive growth in its number of #coronavirus cases, Governor John Bel Edwards said the federal government has not yet approved the state's request for more ventilators from the nation's stockpile. https://t.co/PMpBAKSDrj"
"['03/29/2020, 11:25:20']",['Face the Nation'],"""Someone can be a better leader than Trump during a crisis and still not deserve our praise. Particularly when the leader in question helped set the stage for many of the devastating challenges we now face as coronavirus sweeps the nation."" –@MonicaCKlein https://t.co/ZGy7OwY4Q1"
"['03/29/2020, 11:25:20']",['Face the Nation'],"Tata Trusts has committed Rs 500 Crores to fight #Coronavirus. 

""The COVID 19 crisis is one of the toughest challenges we will face as a race. The Tata Trusts and the Tata group companies have in the past risen to the needs of the nation"" - @RNTata2000 tweeted https://t.co/Ojc4nzH2Zk"
"['03/29/2020, 11:25:20']",['Face the Nation'],"Reliance is enhancing its production capacities to produce 100,000 face-masks per day &amp; a large number of personal protective equipments for the nation’s health workers to equip them further to fight #coronavirus: Reliance statement https://t.co/BmDZbZztYv"
"['03/29/2020, 11:25:20']",['Face the Nation'],The nurse was passing by the public market when he was attacked by 5 individuals. #COVID19PH  https://t.co/cWFcyuNQzW
"['03/29/2020, 11:25:20']",['Face the Nation'],"The desperate need for ventilators for coronavirus patients is only part of the problem: There aren't enough trained workers to run them.
https://t.co/mnz94xVZYn"
"['03/29/2020, 11:25:20']",['Face the Nation'],"Some Asian-Americans in the Twin Cities and across the nation are facing hostility as the U.S. becomes the country with the largest number of cases of COVID-19, caused by a virus that President Donald Trump controversially dubbed the ""Chinese flu."" https://t.co/5yhkHWQQYd"
"['03/29/2020, 11:25:20']",['Face the Nation'],RT @RNTata2000: The COVID 19 crisis is one of the toughest challenges we will face as a race. The Tata Trusts and the Tata group companies…
"['03/29/2020, 11:25:20']",['Face the Nation'],WHO representative Dr Heymann on “Face the Nation” says information flow from “Chinese government” (not “Chinese Communist Party” in spite of question posed about CCP) has been quite good in re ChiCom coronavirus. Will anyone from WHO ever criticize CCP for deception/culpability?
"['03/29/2020, 11:25:20']",['Face the Nation'],"Mnuchin says checks from coronavirus bill coming ""within 3 weeks"" https://t.co/KHKunMY8CA"
"['03/29/2020, 11:25:20']",['Face the Nation'],RT @RNTata2000: The COVID 19 crisis is one of the toughest challenges we will face as a race. The Tata Trusts and the Tata group companies…
"['03/29/2020, 11:25:20']",['Face the Nation'],RT @RNTata2000: The COVID 19 crisis is one of the toughest challenges we will face as a race. The Tata Trusts and the Tata group companies…
"['03/29/2020, 11:25:20']",['Face the Nation'],RT @RNTata2000: The COVID 19 crisis is one of the toughest challenges we will face as a race. The Tata Trusts and the Tata group companies…
"['03/29/2020, 11:25:20']",['Face the Nation'],RT @RNTata2000: The COVID 19 crisis is one of the toughest challenges we will face as a race. The Tata Trusts and the Tata group companies…
"['03/29/2020, 11:25:20']",['Face the Nation'],RT @RNTata2000: The COVID 19 crisis is one of the toughest challenges we will face as a race. The Tata Trusts and the Tata group companies…
"['03/29/2020, 11:25:20']",['Face the Nation'],RT @RNTata2000: The COVID 19 crisis is one of the toughest challenges we will face as a race. The Tata Trusts and the Tata group companies…
"['03/29/2020, 11:25:20']",['Face the Nation'],".@FaceTheNation March 29 interview transcript w/ @WHO adviser David Heymann 
https://t.co/JGZAvzCMA0 #FaceTheNation #FTN #COVID19 #coronavirus #WHO #China"
"['03/29/2020, 11:25:20']",['AskFrancesa'],"Mike, all the vital hero healthcare workers on the frontlines of this epidemic appreciate your sacrifice in not getting your cap fixed.   #askfrancesa"
"['03/29/2020, 11:25:20']",['AskFrancesa'],"Mike, everyone wants to talk about COVID-19, but what about 17 and 18??? #AskFrancesa"
"['03/29/2020, 11:25:20']",['VietnamWarVeteransDay'],"For those wishing to honor Vietnam veterans today while still complying with @CDCgov guidelines during #COVIDー19, the @DeptVetAffairs encourages people to stay connected and participate in virtual events online.

Learn more here. ️#VietnamWarVeteransDay https://t.co/RtmmGw0HiX"
"['03/30/2020, 00:09:08']",['iHeartConcertonFOX'],"""Once we get through these tough times, better days lie ahead"" - @eltonofficial ️

We are honoring all the health care professionals on the front line helping to fight the spread of COVID-19. 

Tune in now: https://t.co/F2LOxSbA0m #iHeartConcertOnFOX https://t.co/qT9hSPXYBH"
"['03/30/2020, 00:09:08']",['Another 30'],"COVID-19 UPDATE No. 30
(March 29, 2020 | 4PM)

Another 343 patients have tested positive for COVID-19, bringing the total to 1,418 cases in the Philippines. So far, 42 patients have recovered and 71 have died, according to the Department of Health. https://t.co/R6LhLfgdsY"
"['03/30/2020, 00:09:08']",['Another 30'],"People are complaining about another 30 days of lockdown when it’s really gonna be another 90+ days

#COVID19 #Covid_19 #coronavirus"
"['03/30/2020, 00:09:08']",['We Belong Together'],"#COVID_19 We are all in this together. GAA. Where We All Belong. 

Share how you, your club, and your community are rallying together to play your part! We want to hear your good news stories! Tweet using #GAABelong and tag your County! https://t.co/y3Fw1QE02p"
"['03/30/2020, 00:09:08']",['We Belong Together'],"COVID-19 does not discriminate. The virus doesn't care where you live, what you look like, or what political party you belong to. That's why it is critical to remember we're all in this together.

Americans are resilient.

We will get through this.

Together.

@amjoyshow #AMJoy https://t.co/CrTILFmQoL"
"['03/30/2020, 00:09:08']",['Irreplaceable'],"Media should not be a victim of the economic consequences caused by #COVID19 #coronavirus. 
 
Their role in democratic societies is irreplaceable."
"['03/30/2020, 00:09:08']",['Dave Grohl'],"Turn on Fox right now - great concert to help those being affected by coronavirus. Alicia Keys, Mariah, Dave Grohl, Backstreet Boys and more! #iHeartConcertonFOX"
"['03/30/2020, 00:09:08']",['Dave Grohl'],"""I'd like to dedicate this song to all the people out there who are on the front lines."" The @foofighters' Dave Grohl gave an emotional shoutout to the heroes fighting against the coronavirus pandemic. https://t.co/6dpQ9piUqD"
"['03/30/2020, 00:09:08']",['Dave Grohl'],"PERFORMING FROM HOME: Billie Eilish, Mariah Carey, Alicia Keys and Dave Grohl opened their doors — literally — as the musicians performed from their homes for an hour-long benefit concert to raise money for those affected by the coronavirus crisis.https://t.co/4M6D0xRvxe"
"['03/30/2020, 00:09:08']",['Sweet Lady'],"NEWS: Staffer to @LouisianaGov John Bel Edwards has died from complications related to #coronavirus, ""She was a very sweet lady and an important part of our team,"" he says. https://t.co/xuCLzIrjz5"
"['03/30/2020, 00:09:08']",['Sweet Lady'],"""She was a very sweet lady and an important part of our team.""

@LouisianaGov mourns the loss of a 33-year-old staffer who died after contracting coronavirus.
 https://t.co/7Tgg2qSU1J"
"['03/30/2020, 00:09:08']",['Backstreet Boys'],"Don’t miss the #iHeartLivingRoomConcert tonight at 9pm ET hosted by Elton John on @Much, @MTV, &amp; @CP24.

Performances: Alicia Keys, Backstreet Boys, Billie Eilish, &amp; more. 

Tribute to medical professionals treating #COVID19 &amp; to raise donations for the Canadian Red Cross. https://t.co/QgnhloiNUA"
"['03/30/2020, 00:09:08']",['Backstreet Boys'],"Turn on Fox right now - great concert to help those being affected by coronavirus. Alicia Keys, Mariah, Dave Grohl, Backstreet Boys and more! #iHeartConcertonFOX"
"['03/30/2020, 00:09:08']",['Sam Smith'],"Elton John, Billie Eilish, Dave Grohl, Sam Smith, Alicia Keys y otros artistas internacionales ofrecerán un concierto desde sus casas para luchar contra el coronavirus https://t.co/cK6sko4FFW"
"['03/30/2020, 00:09:08']",['Sam Smith'],"Concierto especial de Elton John, Billie Eilish, Dave Grohl, Sam Smith y Alicia Keys contra el coronavirus https://t.co/cK6sko4FFW"
"['03/30/2020, 00:09:08']",['Come Over'],My Rez is restricting access to band members only to protect against COVID-19 and now people from town who only come over for cheap smokes are getting all racist about it on Facebook
"['03/30/2020, 00:09:08']",['Come Over'],"NEW —&gt; ‘Body bags all over:’ Trump beats a retreat on opening country as coronavirus data, images show dark reality

My latest, a quick-turn analysis of the president’s shift, from reopening for Easter to bracing for the worst yet to come.

https://t.co/bLn4p6UrPl"
"['03/30/2020, 00:09:08']",['Come Over'],"RT @EugeneMcGarrell: Will we come out of the #COVID19Aus pandemic understanding the importance of community, social connection and respect…"
"['03/30/2020, 00:09:08']",['Be Without You'],Le preguntan a @HLGatell que si el Presidente se hará la prueba dado que  @omarfayad dio positivo de #COVID19mexico y que se reunió con @lopezobrador_ el 18 de marzo. Contesta que no porque los asintomáticos no contagian.Un estudio serio dice lo contrario  https://t.co/Yz8aSFVSww https://t.co/UEmheBMf4M
"['03/30/2020, 00:09:08']",['Be Without You'],"If you classify coronavirus documents, it means people without security clearances can't be in the meetings. 

By limiting the flow of information, Trump and his administration are failing to protect the health and safety of the American public.
https://t.co/AWspKq9CB7"
"['03/30/2020, 00:09:08']",['Richard Epstein'],"New Interview: I spoke with law professor Richard Epstein, whose controversial article on coronavirus circulated in the Trump administration, about why he believes many coronavirus models are wrong, and the dangers of sloppy science during a pandemic. https://t.co/kpurftthzw"
"['03/30/2020, 00:09:08']",['Richard Epstein'],"Richard A. Epstein, the influential coronavirus contrarian, is the second worst person with that surname, but he's making a bid for the top spot. Chotiner's interview with him is, as one would expect, an intellectual slaughter. https://t.co/IFfpORVhqI"
"['03/30/2020, 00:09:08']",['Richard Epstein'],In case you’re wondering why we can’t handle the #coronavirus as a society it’s because Richard Epstein types have been designing our corporate and government bureaucracies for four decades.
"['03/30/2020, 00:09:08']",['Richard Epstein'],"If you think Richard A. Epstein's views on the coronavirus are wild, wait till you read him on the New Deal or civil rights."
"['03/30/2020, 00:09:08']",['Richard Epstein'],RT @matthewstoller: In case you’re wondering why we can’t handle the #coronavirus as a society it’s because Richard Epstein types have been…
"['03/30/2020, 00:09:08']",['Richard Epstein'],"RT @IChotiner: New Interview: I spoke with law professor Richard Epstein, whose controversial article on coronavirus circulated in the Trum…"
"['03/30/2020, 00:09:08']",['Ovidio'],"Esta es nuestra realidad México  
En pleno #coronavirus el señor @lopezobrador_ va a Badiraguato, Sinaloa y saluda a la MAMA DE EL CHAPO GUZMÁN y abuela de Ovidio.

Los doctores? Las familias? El temor social? La falta de hospitales? Esa no es su prioridad...

Esta es la 4aT  https://t.co/JAwE7iYK9t"
"['03/30/2020, 00:09:08']",['Ovidio'],"En medio de la crisis de salud por el #coronavirus, AMLO asiste a Badiraguato, Sinaloa y saluda a la mamá de Joaquín ""El Chapo"" Guzmán, en el día del cumpleaños de Ovidio Guzmán. https://t.co/CsFtcAsEYF"
"['03/30/2020, 00:09:08']",['Take a Bow'],"Stellar reporting on #COVID19 and #LockdownIndia by ⁦@aajtak⁩. Take a bow, ⁦@aroonpurie⁩. https://t.co/vtvQ7SdF8P"
"['03/30/2020, 00:09:08']",['Say It'],"Fauci says it’s hard to know for sure, there are estimates based on assumptions and it’s a “moving target” but says: “Looking at what we are seeing now, I would say between 100,000-200,000” deaths from coronavirus. “We’re going to have millions of cases,” he says on @CNNSotu"
"['03/30/2020, 00:09:08']",['Say It'],"Imagine COVID-19 is still killing people in 4 months.  Is America STILL closed for business?  What about if it comes back next flu season, close America again?

Where do we draw the line?

When do we say no more?

I recommend NOW."
"['03/30/2020, 00:09:08']",['Say It'],"Dr. Fauci to @jaketapper this morning: ""Looking at what we're seeing now, I would say between 100,000 and 200,000 cases (of coronavirus)... excuse me, deaths. I mean, we're going to have millions of cases."" #CNNSOTU

This is going to get a lot worse before it gets better."
"['03/30/2020, 14:56:51']",['NationalDoctorsDay'],"As the world continues to battle the #COVID19 health crisis, searches for how to help healthcare professionals have surged globally. We extend our heartfelt gratitude to all healthcare workers who are sacrificing so much to save others. #NationalDoctorsDay https://t.co/gc5ntrZju3"
"['03/30/2020, 14:56:51']",['NationalDoctorsDay'],Thanks to all of the doctors who are making personal sacrifices to care for us. We will forever be grateful for your leadership and service. #grateful #NationalDoctorsDay #PublicHealth #COVID19 https://t.co/ssYXtxIWVk
"['03/30/2020, 14:56:51']",['MondayMotivation'],FREE Fast Track Mind Body Workout  Quads &amp; Hamstring - have a listen and take yourself through the routine. Making a difference.https://t.co/lNbh8qAu68 #StayInWorkout #StrengthTraining #COVID19 #ImmuneSupport #FitnessWorkout #MondayMotivation #FREE
"['03/30/2020, 14:56:51']",['Coronavirustruth'],"Trump on Sunday said if only 100,000 Americans die from coronavirus ""we all together have done a very good job."" But Here's Trump one month ago on Feb 28 bragging how ZERO Americans had died and slamming media for being ""hysterical"" about the virus threat! #Coronavirustruth https://t.co/04aGoJTFDt"
"['03/30/2020, 14:56:51']",['Coronavirustruth'],"ہنگامہی بنیادوں پر  ٹرینوں کےکوچز کو 300 کمروں کو آئسولیشن وارڈز ہسپتال میں منتقل کردیا۔
 #Covid_19
#coronavirusinpakistan
#CoronaVirusUpdates #Coronavirustruth https://t.co/EXNm53nijb"
"['03/30/2020, 14:56:51']",['Coronavirustruth'],"It's all about ratings with this guy. Well, we're #1 now thanks to him. #Coronavirustruth #coronavirus #COVID19 #ratings #TheBachelorFinale #TheBachelor @AprilDRyan @co_rapunzel4 @laloalcaraz @MaggieJordanACN https://t.co/RAeBPkprCo"
"['03/30/2020, 14:56:51']",['Coronavirustruth'],"Trump on Fox News this AM Insists NY Will Be ‘Fine,’ Won’t Need Extra Ventilators. Every time Trump says trust his expertise on coronavirus please watch this clip of Trump on Feb 26 when only 15 known virus cases in US where he promises it will soon be ZERO!  #Coronavirustruth https://t.co/cOeq6EreXG"
"['03/30/2020, 14:56:51']",['Coronavirustruth'],On Feb 7 with coronavirus already spreading to 6 states in US and WHO warning medical supplies were limited what did Trump admin do? Shipped nearly 18 tons of medical supplies includ masks to China that our Drs/nurses need.  My CNN: https://t.co/3uuqA8UYWo #Coronavirustruth
"['03/30/2020, 14:56:51']",['Coronavirustruth'],"Nizamuddin coronavirus scare: Over 2,000 delegates attend religious congregation; 100 tested

#Nizamuddin #Coronavirustruth #CoronaUpdatesInIndia
https://t.co/0AT2Gjfg1L"
"['03/30/2020, 14:56:51']",['Coronavirustruth'],"RT @We_R_an0nym0us: Wow... what a coincidence...

#coronavirus 
#Coronavirustruth 
#COVID19 https://t.co/TLRp7DKEAE"
"['03/30/2020, 14:56:51']",['Paper Mario'],"Unexpected extensions of #COVID19 social-distancing measures lower people's willingness to comply. If duration is shorter than expected, people are more willing to self-isolate. IZA paper w/ Italian survey @GBriscese @NicoLacetera @Mario_Macis @mircotonin

https://t.co/b2aGWHugv9"
"['03/30/2020, 14:56:51']",['Hungary'],"Famous for his championing of ""illiberal democracy"" Hungary's PM is set to put democracy well + truly to one side today. In the shadow of the #coronavirus Hungary's parliament is expected to approve a bill allowing him to rule by decree for unlimited time w/o allowing elections"
"['03/30/2020, 14:56:51']",['Hungary'],Viktor Orban just used the coronavirus to pull a Palpatine https://t.co/R9sufX5OEr
"['03/30/2020, 14:56:51']",['Hungary'],Funny how characteristically each country reacts to the coronavirus. China tracks its citizens' every move. Hungary becomes a dictatorship. The US gives money to businesses. The Japanese conceal the problem. The British bravely but stupidly seek herd immunity.
"['03/30/2020, 14:56:51']",['Hungary'],"Hungary government gets sweeping powers to rule by degree during coronavirus emergency, with no time limit https://t.co/335Q0qn0Dk"
"['03/30/2020, 14:56:51']",['Hungary'],"RT @PunkYeenLilith: Hungary just passed a bill that gives PM Orbán unlimited power.

To the rest of the world: don’t let leaders use #COVID…"
"['03/30/2020, 14:56:51']",['Hungary'],RT @paulg: Funny how characteristically each country reacts to the coronavirus. China tracks its citizens' every move. Hungary becomes a di…
"['03/30/2020, 14:56:51']",['Hungary'],RT @olgaNYC1211: Putin's other pawn Hungarian PM Orban has taken sole power of Hungary w coronavirus emergency laws. These dictators are us…
"['03/30/2020, 14:56:51']",['Hungary'],RT @DrEricDing: ️Holy shit - #COVID19 ️ EMPEROR PALPATINE? “Hungary’s parliament handed Prime Minister Viktor Orban the right to rule by…
"['03/30/2020, 14:56:51']",['Hungary'],RT @b_judah: Former Italian Prime Minister Matteo Renzi calls for the European Union to force Hungary to abandon Orban’s coronavirus dictat…
"['03/30/2020, 14:56:51']",['Hungary'],RT @olgaNYC1211: Putin's other pawn Hungarian PM Orban has taken sole power of Hungary w coronavirus emergency laws. These dictators are us…
"['03/30/2020, 14:56:51']",['No Russian'],"Wild. 

Trump admits that calling #COVID19 the ""Chinese virus"" is disinformation, equating it with Chinese and Russian efforts claiming the US deliberately spread the virus. 



""Every country does it,"" he says. No, sir, this one isn't in the habit.

https://t.co/c5hS2kQfvr"
"['03/30/2020, 14:56:51']",['No Russian'],"""It’s like Russian roulette. Some have paid a heavier price and have lost people close to them. Others have been luckier and seem to be escaping with no casualties."" As Italy’s death toll exceeds 10,000, Italians wait for coronavirus surge to finally peak https://t.co/2F6bUSRNYZ"
"['03/30/2020, 14:56:51']",['No Russian'],"About 5,000 Russian tourists are stuck in #Israel with no way back as #Russia closed its borders amid the #coronavirus oubreak, @LahavHarkov reports.

https://t.co/dxAwDoEBW2"
"['03/30/2020, 14:56:51']",['Johnson & Johnson'],The U.S. just signed a $450 million coronavirus vaccine contract with Johnson &amp; Johnson https://t.co/B8H9LWlnav https://t.co/bkb3bnPYha
"['03/30/2020, 14:56:51']",['Johnson & Johnson'],Johnson &amp; Johnson says it has selected a coronavirus vaccine candidate to test in humans; the experimental vaccine will begin the first phase of human clinical trials in September. https://t.co/NcYzKN1abJ
"['03/30/2020, 14:56:51']",['Johnson & Johnson'],Boris Johnson's government is reportedly furious with China and believes it could have 40 times more coronavirus cases than it claims https://t.co/BlnpBb52JZ
"['03/30/2020, 14:56:51']",['Johnson & Johnson'],Johnson &amp; Johnson says it made a $1 billion deal with the U.S. government to create enough manufacturing capacity for more than one billion doses of a vaccine it’s testing to fight coronavirus https://t.co/SjVZLaqtYC https://t.co/WdfnhDZSLS
"['03/30/2020, 14:56:51']",['Johnson & Johnson'],"Scientific advisors to the British government have reportedly told the Prime Minister Boris Johnson that China is covering up the full extent of the coronavirus pandemic, and that things could be 40 times worse there than the communist state admits. https://t.co/GVIzbWpSCh"
"['03/30/2020, 14:56:51']",['Johnson & Johnson'],"//The newspaper says scientists have warned Johnson that China could have downplayed  its number of confirmed cases of the coronavirus ""by a factor of 15 to 40 times."" //

 https://t.co/xffoPNjQ4Z"
